,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
348,WOODLANDS NORTH MRT STATION EXIT 2,,NIL,WOODLANDS NORTH MRT STATION EXIT 2,WOODLANDS NORTH MRT STATION EXIT 2,NIL,22635.2230566144,47854.8394323196,1.44905612857319,103.785110659283,103.785110659283,Woodlands North 
349,WOODLANDS NORTH MRT STATION (TE1),20,WOODLANDS NORTH COAST ROAD,WOODLANDS NORTH MRT STATION (TE1),20 WOODLANDS NORTH COAST ROAD WOODLANDS NORTH MRT STATION (TE1) SINGAPORE 737668,737668,22699.9912448721,47770.3945726696,1.44829245259621,103.785692682441,103.785692682441,Woodlands North 
350,UOB WOODLANDS NORTH PLAZA,883,WOODLANDS STREET 82,UOB WOODLANDS NORTH PLAZA,883 WOODLANDS STREET 82 UOB WOODLANDS NORTH PLAZA SINGAPORE 730883,730883,23280.9489010125,47168.829413835,1.44285222154947,103.790913269769,103.790913269769,Woodlands North 
351,WOODLANDS NORTH PLAZA,883,WOODLANDS STREET 82,WOODLANDS NORTH PLAZA,883 WOODLANDS STREET 82 WOODLANDS NORTH PLAZA SINGAPORE 730883,730883,23240.3015716588,47157.8967089206,1.44275334327795,103.790548015512,103.790548015512,Woodlands North 
352,OCBC WOODLANDS NORTH PLAZA,883,WOODLANDS STREET 82,OCBC WOODLANDS NORTH PLAZA,883 WOODLANDS STREET 82 OCBC WOODLANDS NORTH PLAZA SINGAPORE 730883,730883,23286.7157086106,47169.1898147166,1.44285548185504,103.790965090129,103.790965090129,Woodlands North 
353,DBS WOODLANDS NORTH PLAZA,883,WOODLANDS STREET 82,DBS WOODLANDS NORTH PLAZA,883 WOODLANDS STREET 82 DBS WOODLANDS NORTH PLAZA SINGAPORE 730883,730883,23265.0904146964,47167.0272883531,1.44283592110679,103.790770766025,103.790770766025,Woodlands North 
354,TANJONG PAGAR DRIVE 1,,TANJONG PAGAR DRIVE 1,NIL,TANJONG PAGAR DRIVE 1,NIL,29975.9574318128,27724.5375362425,1.26700531130052,103.851073218614,103.851073218614,Tanjong Pagar
355,TANJONG PAGAR DRIVE 2,,TANJONG PAGAR DRIVE 2,NIL,TANJONG PAGAR DRIVE 2,NIL,29606.5172982797,27527.9856424466,1.26522747120681,103.847753941111,103.847753941111,Tanjong Pagar
356,TANJONG PAGAR TERMINAL AVENUE,,TANJONG PAGAR TERMINAL AVENUE,NIL,TANJONG PAGAR TERMINAL AVENUE,NIL,29362.7351379456,28144.0667106905,1.27080055511254,103.845564385497,103.845564385497,Tanjong Pagar
357,TANJONG PAGAR TERMINAL STREET B,,TANJONG PAGAR TERMINAL STREET B,NIL,TANJONG PAGAR TERMINAL STREET B,NIL,29877.4737379347,28369.4066518788,1.27283728259354,103.850188342966,103.850188342966,Tanjong Pagar
358,TANJONG PAGAR TERMINAL STREET CG,,TANJONG PAGAR TERMINAL STREET CG,NIL,TANJONG PAGAR TERMINAL STREET CG,NIL,29638.3576793569,27850.2535451191,1.26814233136053,103.848039709604,103.848039709604,Tanjong Pagar
359,TANJONG PAGAR TERMINAL STREET DE,,TANJONG PAGAR TERMINAL STREET DE,NIL,TANJONG PAGAR TERMINAL STREET DE,NIL,29904.0716885207,27421.531844778,1.26426503322385,103.850427283008,103.850427283008,Tanjong Pagar
360,TANJONG PAGAR TERMINAL STREET DF,,TANJONG PAGAR TERMINAL STREET DF,NIL,TANJONG PAGAR TERMINAL STREET DF,NIL,29753.5661609589,27611.2475083086,1.26598094611403,103.84907494538,103.84907494538,Tanjong Pagar
361,TANJONG PAGAR TERMINAL STREET E,,TANJONG PAGAR TERMINAL STREET E,NIL,TANJONG PAGAR TERMINAL STREET E,NIL,29916.3292146741,27296.7029238829,1.26313611543628,103.850537405082,103.850537405082,Tanjong Pagar
362,TANJONG PAGAR TERMINAL STREET H,,TANJONG PAGAR TERMINAL STREET H,NIL,TANJONG PAGAR TERMINAL STREET H,NIL,29249.8889323191,28314.4318984611,1.27234013185983,103.844548967157,103.844548967157,Tanjong Pagar
363,TANJONG PAGAR TERMINAL STREET HW,,TANJONG PAGAR TERMINAL STREET HW,NIL,TANJONG PAGAR TERMINAL STREET HW,NIL,29448.4740329203,28060.281390225,1.27004180655303,103.846333516036,103.846333516036,Tanjong Pagar
364,TAN KAH KEE DRIVE,,TAN KAH KEE DRIVE,NIL,TAN KAH KEE DRIVE,NIL,24712.2476135334,34293.8090134132,1.3264206950451,103.803769340703,103.803769340703,Tan Kah Kee
365,TAN KAH KEE MRT STATION (DT8),651,BUKIT TIMAH ROAD,TAN KAH KEE MRT STATION (DT8),651 BUKIT TIMAH ROAD TAN KAH KEE MRT STATION (DT8) SINGAPORE 266268,266268,25155.6221095249,34198.8053115103,1.32555623519898,103.807760304729,103.807760304729,Tan Kah Kee
366,TAN KAH KEE MRT STATION,651,BUKIT TIMAH ROAD,TAN KAH KEE MRT STATION,651 BUKIT TIMAH ROAD TAN KAH KEE MRT STATION SINGAPORE 266268,266268,25020.7282696236,34291.248031836,1.32639224146351,103.806548201692,103.806548201692,Tan Kah Kee
367,TAN KAH KEE MRT STATION EXIT A,,NIL,TAN KAH KEE MRT STATION EXIT A,TAN KAH KEE MRT STATION EXIT A,NIL,25159.8468238888,34173.5647793524,1.32532796917374,103.807798268409,103.807798268409,Tan Kah Kee
368,TAN KAH KEE MRT STATION EXIT B,,NIL,TAN KAH KEE MRT STATION EXIT B,TAN KAH KEE MRT STATION EXIT B,NIL,25158.1328085065,34264.8557423614,1.32615357209821,103.807782858593,103.807782858593,Tan Kah Kee
369,JELAPANG LRT STATION (BP12),70,BUKIT PANJANG RING ROAD,JELAPANG LRT STATION (BP12),70 BUKIT PANJANG RING ROAD JELAPANG LRT STATION (BP12) SINGAPORE 679941,679941,20345.1711083958,40964.2096878495,1.38673926997961,103.76453408646,103.76453408646,Jelapang
370,COMMONWEALTH 10,54,COMMONWEALTH DRIVE,COMMONWEALTH 10,54 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142054,142054,23935.4148375858,31555.3901203312,1.30164998775,103.796796430683,103.796796430683,Commonwealth
371,COMMONWEALTH 10,50A,COMMONWEALTH DRIVE,COMMONWEALTH 10,50A COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 143050,143050,24005.1223067669,31512.4278653152,1.30126146137222,103.797422789448,103.797422789448,Commonwealth
372,COMMONWEALTH 10,52A,COMMONWEALTH DRIVE,COMMONWEALTH 10,52A COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 143052,143052,23950.3617430367,31618.0824394617,1.30221695684885,103.796930727285,103.796930727285,Commonwealth
373,COMMONWEALTH 10,52,COMMONWEALTH DRIVE,COMMONWEALTH 10,52 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142052,142052,23985.1409275839,31583.4038354252,1.30190334034959,103.797243238583,103.797243238583,Commonwealth
374,COMMONWEALTH 10,51,COMMONWEALTH DRIVE,COMMONWEALTH 10,51 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 141051,141051,24029.3366029365,31542.6596182566,1.30153486975605,103.79764036202,103.79764036202,Commonwealth
375,COMMONWEALTH 10,50,COMMONWEALTH DRIVE,COMMONWEALTH 10,50 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142050,142050,23971.7618431533,31497.7915699128,1.30112909158394,103.797123032464,103.797123032464,Commonwealth
376,COMMONWEALTH 10,53,COMMONWEALTH DRIVE,COMMONWEALTH 10,53 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142053,142053,23911.5222598147,31600.5929023065,1.30205878257013,103.796581739102,103.796581739102,Commonwealth
377,COMMONWEALTH 10,,NIL,COMMONWEALTH 10,COMMONWEALTH 10,NIL,23959.8371050721,31556.3816994783,1.30165895843069,103.797015875719,103.797015875719,Commonwealth
378,COMMONWEALTH 16,95,COMMONWEALTH DRIVE,COMMONWEALTH 16,95 COMMONWEALTH DRIVE COMMONWEALTH 16 SINGAPORE 140095,140095,24410.2680768054,31968.6544294991,1.30538746257876,103.801063155204,103.801063155204,Commonwealth
379,COMMONWEALTH 16,90,COMMONWEALTH DRIVE,COMMONWEALTH 16,90 COMMONWEALTH DRIVE COMMONWEALTH 16 SINGAPORE 140090,140090,24255.7381851478,31972.6147227567,1.30542325975214,103.799674631374,103.799674631374,Commonwealth
380,FARRER PARK STATION ROAD,,FARRER PARK STATION ROAD,NIL,FARRER PARK STATION ROAD,NIL,30319.9980273054,32710.2558724026,1.31209443929711,103.854164979058,103.854164979058,Farrer Park
381,FARRER PARK ROAD,,FARRER PARK ROAD,NIL,FARRER PARK ROAD,NIL,29998.2286522894,32710.3185519527,1.31209495514939,103.85127364872,103.85127364872,Farrer Park
382,FARRER PARK HOSPITAL,1,FARRER PARK STATION ROAD,FARRER PARK HOSPITAL,1 FARRER PARK STATION ROAD FARRER PARK HOSPITAL SINGAPORE 217562,217562,30284.0821379134,32783.4910100121,1.31275668101216,103.853842188373,103.853842188373,Farrer Park
383,FARRER PARK TENNIS CENTRE,1,RUTLAND ROAD,FARRER PARK TENNIS CENTRE,1 RUTLAND ROAD FARRER PARK TENNIS CENTRE SINGAPORE 218252,218252,29800.8951844685,32667.9159225933,1.31171149278624,103.849500507714,103.849500507714,Farrer Park
384,FARRER PARK PRIMARY SCHOOL,2,FARRER PARK ROAD,FARRER PARK PRIMARY SCHOOL,2 FARRER PARK ROAD FARRER PARK PRIMARY SCHOOL SINGAPORE 217567,217567,29941.7768185176,32740.5849021059,1.31236867681371,103.850766402965,103.850766402965,Farrer Park
385,MOE KINDERGARTEN @ FARRER PARK,2,FARRER PARK ROAD,MOE KINDERGARTEN @ FARRER PARK,2 FARRER PARK ROAD MOE KINDERGARTEN @ FARRER PARK SINGAPORE 217567,217567,29917.0852870485,32693.1287898142,1.31193950204473,103.850544534433,103.850544534433,Farrer Park
386,LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY),2,FARRER PARK ROAD,LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY),2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567,217567,29942.2804777659,32747.4519811794,1.31243078021903,103.850770929023,103.850770929023,Farrer Park
387,FARRER PARK TENNIS CENTRE,3,RUTLAND ROAD,FARRER PARK TENNIS CENTRE,3 RUTLAND ROAD FARRER PARK TENNIS CENTRE SINGAPORE 218254,218254,29800.8952147365,32667.9160133973,1.31171149360745,103.849500507986,103.849500507986,Farrer Park
388,FARRER PARK GARDENS,9,GLOUCESTER ROAD,FARRER PARK GARDENS,9 GLOUCESTER ROAD FARRER PARK GARDENS SINGAPORE 210009,210009,30045.6678285925,32875.2093872204,1.3135861663611,103.85169992386,103.85169992386,Farrer Park
389,FARRER PARK GARDENS,10,GLOUCESTER ROAD,FARRER PARK GARDENS,10 GLOUCESTER ROAD FARRER PARK GARDENS SINGAPORE 210010,210010,30102.4085238175,32911.7460519727,1.31391658721965,103.852209769739,103.852209769739,Farrer Park
390,SHENTON WAY,,SHENTON WAY,NIL,SHENTON WAY,NIL,29651.5806827865,28732.7227758217,1.27612402388542,103.848159371383,103.848159371383,Shenton Way
391,SHENTON WAY MRT STATION (TE19),2,PARK STREET,SHENTON WAY MRT STATION (TE19),2 PARK STREET SHENTON WAY MRT STATION (TE19) SINGAPORE 018928,018928,29897.4191489154,28908.9617211055,1.2777168283425,103.850367596067,103.850367596067,Shenton Way
392,UOB SHENTON WAY AUTOLOBBY,2,SHENTON WAY,UOB SHENTON WAY AUTOLOBBY,2 SHENTON WAY UOB SHENTON WAY AUTOLOBBY SINGAPORE 068804,068804,29858.0240060482,29121.3082137369,1.27963721786012,103.850013628463,103.850013628463,Shenton Way
393,SHENTON WAY POST OFFICE,6A,SHENTON WAY,SHENTON WAY POST OFFICE,6A SHENTON WAY SHENTON WAY POST OFFICE SINGAPORE 068815,068815,29736.2366268476,28921.3471681681,1.27782884723464,103.848919311874,103.848919311874,Shenton Way
394,SHENTON WAY BUS TERMINAL,31,SHENTON WAY,SHENTON WAY BUS TERMINAL,31 SHENTON WAY SHENTON WAY BUS TERMINAL SINGAPORE 079121,079121,29588.8453786131,28551.7515687551,1.27448636193999,103.847594928251,103.847594928251,Shenton Way
395,SHENTON WAY MRT STATION EXIT 1,,NIL,SHENTON WAY MRT STATION EXIT 1,SHENTON WAY MRT STATION EXIT 1,NIL,30059.3128777966,28879.8926824909,1.27745392803543,103.851822269502,103.851822269502,Shenton Way
396,SHENTON WAY MRT STATION EXIT 2,,NIL,SHENTON WAY MRT STATION EXIT 2,SHENTON WAY MRT STATION EXIT 2,NIL,29954.8949323921,28825.3740204889,1.27696088700122,103.850884032212,103.850884032212,Shenton Way
397,SHENTON WAY MRT STATION EXIT 3,,NIL,SHENTON WAY MRT STATION EXIT 3,SHENTON WAY MRT STATION EXIT 3,NIL,29878.9850387918,28897.1806651428,1.27761028570468,103.850201958042,103.850201958042,Shenton Way
398,SHENTON WAY MRT STATION EXIT 4,,NIL,SHENTON WAY MRT STATION EXIT 4,SHENTON WAY MRT STATION EXIT 4,NIL,29971.6061888821,28894.7669145148,1.27758845095655,103.851034193312,103.851034193312,Shenton Way
399,SHENTON WAY MRT STATION EXIT 5,,NIL,SHENTON WAY MRT STATION EXIT 5,SHENTON WAY MRT STATION EXIT 5,NIL,30045.1342343083,28851.2019331381,1.27719445988297,103.851694867293,103.851694867293,Shenton Way
400,TAMPINES HOUSE (UWCSEA EAST CAMPUS),3,TAMPINES STREET 73,TAMPINES HOUSE (UWCSEA EAST CAMPUS),3 TAMPINES STREET 73 TAMPINES HOUSE (UWCSEA EAST CAMPUS) SINGAPORE 528705,528705,38996.1654096814,38005.0383154396,1.35997655324735,103.932126410857,103.932126410857,Tampines East
401,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),203,TAMPINES STREET 21,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),203 TAMPINES STREET 21 PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE) SINGAPORE 520203,520203,41256.592810981,37148.3369061966,1.3522279450458,103.952437443086,103.952437443086,Tampines East
402,TAMPINES EAST COMMUNITY CLUB,10,TAMPINES STREET 23,TAMPINES EAST COMMUNITY CLUB,10 TAMPINES STREET 23 TAMPINES EAST COMMUNITY CLUB SINGAPORE 529341,529341,41499.5319719911,37273.17596405,1.35335683374898,103.954620457783,103.954620457783,Tampines East
403,TAMPINES EAST MRT STATION (DT33),20,TAMPINES AVENUE 7,TAMPINES EAST MRT STATION (DT33),20 TAMPINES AVENUE 7 TAMPINES EAST MRT STATION (DT33) SINGAPORE 529623,529623,41501.0748521937,37586.6177644413,1.35619148271544,103.9546344625,103.9546344625,Tampines East
404,DBS TAMPINES EAST BRANCH,201A,TAMPINES STREET 21,DBS TAMPINES EAST BRANCH,201A TAMPINES STREET 21 DBS TAMPINES EAST BRANCH SINGAPORE 521201,521201,41276.0395062314,37262.9986874741,1.35326489449833,103.952612234314,103.952612234314,Tampines East
405,NEIGHBOURHOOD POLICE POST TAMPINES EAST,263,TAMPINES STREET 21,NEIGHBOURHOOD POLICE POST TAMPINES EAST,263 TAMPINES STREET 21 NEIGHBOURHOOD POLICE POST TAMPINES EAST SINGAPORE 520263,520263,41151.2611659523,37266.5460043605,1.35329703032126,103.951491024758,103.951491024758,Tampines East
406,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 262 (DS),262,TAMPINES STREET 21,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 262 (DS),262 TAMPINES STREET 21 PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 262 (DS) SINGAPORE 520262,520262,41093.3191041863,37317.3644961603,1.35375663916488,103.950970401367,103.950970401367,Tampines East
407,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 261 (KN),261,TAMPINES STREET 21,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 261 (KN),261 TAMPINES STREET 21 PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 261 (KN) SINGAPORE 520261,520261,41092.7681058105,37377.8329054546,1.35430349301699,103.950965476662,103.950965476662,Tampines East
408,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST 385 (CC),385,TAMPINES STREET 32,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST 385 (CC),385 TAMPINES STREET 32 PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST 385 (CC) SINGAPORE 520385,520385,41933.6049146047,37450.4731001128,1.35496004266325,103.958520955298,103.958520955298,Tampines East
409,TAMPINES EAST MRT STATION EXIT A,,NIL,TAMPINES EAST MRT STATION EXIT A,TAMPINES EAST MRT STATION EXIT A,NIL,41490.5727396151,37616.6281676181,1.35646289026058,103.954540107876,103.954540107876,Tampines East
410,SIMEI GARDEN,22,JALAN SOO BEE,SIMEI GARDEN,22 JALAN SOO BEE SIMEI GARDEN SINGAPORE 488121,488121,41120.4831061736,35490.4551647957,1.33723474354996,103.951213693845,103.951213693845,Simei
411,SIMEI GARDEN,24,JALAN SOO BEE,SIMEI GARDEN,24 JALAN SOO BEE SIMEI GARDEN SINGAPORE 488122,488122,41117.7503007278,35502.9767572489,1.33734798533611,103.951189143446,103.951189143446,Simei
412,SIMEI GARDEN,31,SEA BREEZE ROAD,SIMEI GARDEN,31 SEA BREEZE ROAD SIMEI GARDEN SINGAPORE 487462,487462,41173.690165638,35469.7087925933,1.3370470979708,103.951691780319,103.951691780319,Simei
413,SIMEI GARDEN,29,SEA BREEZE ROAD,SIMEI GARDEN,29 SEA BREEZE ROAD SIMEI GARDEN SINGAPORE 487460,487460,41177.8434172925,35463.8445220869,1.33699406189146,103.951729097086,103.951729097086,Simei
414,SIMEI GARDEN,19,SEA BREEZE WALK,SIMEI GARDEN,19 SEA BREEZE WALK SIMEI GARDEN SINGAPORE 487407,487407,41117.139946836,35535.8550821487,1.3376453248761,103.951183673256,103.951183673256,Simei
415,SIMEI GARDEN,18A,JALAN SOO BEE,SIMEI GARDEN,18A JALAN SOO BEE SIMEI GARDEN SINGAPORE 488119,488119,41141.3500660239,35477.7146440186,1.33711951397715,103.951401189753,103.951401189753,Simei
416,SIMEI GARDEN,49,SEA BREEZE ROAD,SIMEI GARDEN,49 SEA BREEZE ROAD SIMEI GARDEN SINGAPORE 487480,487480,41135.9802230326,35559.0350607801,1.33785494774551,103.951352973817,103.951352973817,Simei
417,SIMEI GARDEN,47,SEA BREEZE ROAD,SIMEI GARDEN,47 SEA BREEZE ROAD SIMEI GARDEN SINGAPORE 487478,487478,41143.7807061886,35545.2979666367,1.33773071121097,103.951423059639,103.951423059639,Simei
418,SIMEI GARDEN,45,SEA BREEZE ROAD,SIMEI GARDEN,45 SEA BREEZE ROAD SIMEI GARDEN SINGAPORE 487476,487476,41146.4792482769,35538.7718261331,1.3376716900631,103.951447304745,103.951447304745,Simei
419,SIMEI GARDEN,39,SEA BREEZE ROAD,SIMEI GARDEN,39 SEA BREEZE ROAD SIMEI GARDEN SINGAPORE 487470,487470,41159.0848343838,35506.3327199426,1.33737831743308,103.951560559032,103.951560559032,Simei
420,BRAS BASAH ROAD,,BRAS BASAH ROAD,NIL,BRAS BASAH ROAD,NIL,30054.5461306695,30941.6252019549,1.29609874343828,103.85178047489,103.85178047489,Bras Basah
421,BRAS BASAH COMPLEX,231,BAIN STREET,BRAS BASAH COMPLEX,231 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180231,180231,30259.3112740591,31020.7703560907,1.29681525928856,103.853619482206,103.853619482206,Bras Basah
422,BRAS BASAH POST OFFICE,231,BAIN STREET,BRAS BASAH POST OFFICE,231 BAIN STREET BRAS BASAH POST OFFICE SINGAPORE 180231,180231,30270.4851542683,31005.8686710075,1.29668049288701,103.853719883339,103.853719883339,Bras Basah
423,UOB BRAS BASAH COMPLEX AUTOLOBBY,231,BAIN STREET,UOB BRAS BASAH COMPLEX AUTOLOBBY,231 BAIN STREET UOB BRAS BASAH COMPLEX AUTOLOBBY SINGAPORE 180231,180231,30257.2776893051,31020.0458919015,1.29680870763696,103.853601209503,103.853601209503,Bras Basah
424,OCBC BRAS BASAH COMPLEX,231,BAIN STREET,OCBC BRAS BASAH COMPLEX,231 BAIN STREET OCBC BRAS BASAH COMPLEX SINGAPORE 180231,180231,30257.2776893051,31020.0458919015,1.29680870763696,103.853601209503,103.853601209503,Bras Basah
425,BRAS BASAH COMPLEX,232,BAIN STREET,BRAS BASAH COMPLEX,232 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180232,180232,30229.0458933879,31024.9555404671,1.29685311080014,103.853347534791,103.853347534791,Bras Basah
426,BRAS BASAH COMPLEX,233,BAIN STREET,BRAS BASAH COMPLEX,233 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180233,180233,30291.3301395625,31018.5153610352,1.29679486357103,103.853907185582,103.853907185582,Bras Basah
427,BRAS BASAH BUGIS,220,VICTORIA STREET,BRAS BASAH BUGIS,220 VICTORIA STREET BRAS BASAH BUGIS SINGAPORE 188022,188022,30551.0801992659,31448.9571444467,1.30068760710961,103.856241188732,103.856241188732,Bras Basah
428,BRAS BASAH MRT STATION (CC2),65,BRAS BASAH ROAD,BRAS BASAH MRT STATION (CC2),65 BRAS BASAH ROAD BRAS BASAH MRT STATION (CC2) SINGAPORE 189561,189561,29930.7673842637,31025.9015965667,1.29686168649656,103.850667371637,103.850667371637,Bras Basah
429,DBS BRAS BASAH MRT STATION,65,BRAS BASAH ROAD,DBS BRAS BASAH MRT STATION,65 BRAS BASAH ROAD DBS BRAS BASAH MRT STATION SINGAPORE 189561,189561,29949.6059049172,31025.4215463456,1.29685734391919,103.850836643979,103.850836643979,Bras Basah
430,KRANJI CAMP,91,CHOA CHU KANG WAY,KRANJI CAMP,91 CHOA CHU KANG WAY KRANJI CAMP SINGAPORE 688256,688256,17747.9289696785,42553.0571805611,1.40110741931207,103.741195338584,103.741195338584,Kranji
431,KRANJI CAMP,93,CHOA CHU KANG WAY,KRANJI CAMP,93 CHOA CHU KANG WAY KRANJI CAMP SINGAPORE 688257,688257,17747.9289999465,42553.0572108291,1.40110741958582,103.741195338856,103.741195338856,Kranji
432,KRANJI CAMP,95A,CHOA CHU KANG WAY,KRANJI CAMP,95A CHOA CHU KANG WAY KRANJI CAMP SINGAPORE 688250,688250,17747.9289999465,42553.0572108291,1.40110741958582,103.741195338856,103.741195338856,Kranji
433,KRANJI CAMP,90,CHOA CHU KANG WAY,KRANJI CAMP,90 CHOA CHU KANG WAY KRANJI CAMP SINGAPORE 688264,688264,17747.9289999465,42553.0572108291,1.40110741958582,103.741195338856,103.741195338856,Kranji
434,KRANJI CAMP,503,LORONG KEBASI,KRANJI CAMP,503 LORONG KEBASI KRANJI CAMP SINGAPORE 688792,688792,17411.6083268262,42167.0529439617,1.39761641901129,103.73817336608,103.73817336608,Kranji
435,KRANJI CAMP,151,CHOA CHU KANG WAY,KRANJI CAMP,151 CHOA CHU KANG WAY KRANJI CAMP SINGAPORE 688248,688248,17794.744157414,42887.2958401535,1.40413016625403,103.741615893274,103.741615893274,Kranji
436,KRANJI CAMP,95,CHOA CHU KANG WAY,KRANJI CAMP,95 CHOA CHU KANG WAY KRANJI CAMP SINGAPORE 688249,688249,17747.9289999465,42553.0572108291,1.40110741958582,103.741195338856,103.741195338856,Kranji
437,KRANJI CAMP,95B,CHOA CHU KANG WAY,KRANJI CAMP,95B CHOA CHU KANG WAY KRANJI CAMP SINGAPORE 688251,688251,17747.9289999465,42553.0572108291,1.40110741958582,103.741195338856,103.741195338856,Kranji
438,KRANJI COASTAL NATURE PARK,,NIL,KRANJI COASTAL NATURE PARK,KRANJI COASTAL NATURE PARK,NIL,17118.7697613435,47003.754338257,1.44135762764844,103.735540141034,103.735540141034,Kranji
439,KRANJI COUNTRYSIDE,,NIL,KRANJI COUNTRYSIDE,KRANJI COUNTRYSIDE,NIL,15779.9606641503,46495.7706720997,1.43676306422322,103.723509872865,103.723509872865,Kranji
440,SINGAPORE BOTANIC GARDENS (COOL HOUSE),1,CLUNY ROAD,SINGAPORE BOTANIC GARDENS (COOL HOUSE),1 CLUNY ROAD SINGAPORE BOTANIC GARDENS (COOL HOUSE) SINGAPORE 259569,259569,25913.4923167275,32887.7923631426,1.3136999593839,103.814570267153,103.814570267153,Botanic Gardens
441,SINGAPORE BOTANIC GARDENS (EJH CORNER HOUSE),1,CLUNY ROAD,SINGAPORE BOTANIC GARDENS (EJH CORNER HOUSE),1 CLUNY ROAD SINGAPORE BOTANIC GARDENS (EJH CORNER HOUSE) SINGAPORE 259569,259569,26002.3859343547,33034.7660645433,1.31502914349758,103.81536901111,103.81536901111,Botanic Gardens
442,SINGAPORE BOTANIC GARDENS (HOLTTUM HALL),1,CLUNY ROAD,SINGAPORE BOTANIC GARDENS (HOLTTUM HALL),1 CLUNY ROAD SINGAPORE BOTANIC GARDENS (HOLTTUM HALL) SINGAPORE 259569,259569,26251.5821837634,32337.2866292559,1.30872140102123,103.817608204182,103.817608204182,Botanic Gardens
443,SINGAPORE BOTANIC GARDENS (PALM VALLEY),1,CLUNY ROAD,SINGAPORE BOTANIC GARDENS (PALM VALLEY),1 CLUNY ROAD SINGAPORE BOTANIC GARDENS (PALM VALLEY) SINGAPORE 259569,259569,25989.5954411356,32781.4922031723,1.31273862337468,103.815254098559,103.815254098559,Botanic Gardens
444,SINGAPORE BOTANIC GARDENS (RIDLEY HALL),1,CLUNY ROAD,SINGAPORE BOTANIC GARDENS (RIDLEY HALL),1 CLUNY ROAD SINGAPORE BOTANIC GARDENS (RIDLEY HALL) SINGAPORE 259569,259569,26288.353516194,32339.0789479129,1.30873761218125,103.817938612182,103.817938612182,Botanic Gardens
445,SINGAPORE BOTANIC GARDENS (TAMAN SERASI FOOD GARDEN),1,CLUNY ROAD,SINGAPORE BOTANIC GARDENS (TAMAN SERASI FOOD GARDEN),1 CLUNY ROAD SINGAPORE BOTANIC GARDENS (TAMAN SERASI FOOD GARDEN) SINGAPORE 259569,259569,25995.6525186971,32620.0905711707,1.31127896443187,103.815308534846,103.815308534846,Botanic Gardens
