,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
562,HOUGANG ASSEMBLY OF GOD,1F,YIO CHU KANG ROAD,HOUGANG ASSEMBLY OF GOD,1F YIO CHU KANG ROAD HOUGANG ASSEMBLY OF GOD SINGAPORE 545512,545512,32913.3292188616,37362.029113384,1.35416303725694,103.877468009579,103.877468009579,Hougang
563,HOUGANG AVE 3 PARK CONNECTOR,,NIL,HOUGANG AVE 3 PARK CONNECTOR,HOUGANG AVE 3 PARK CONNECTOR,NIL,34413.1190112075,36298.5069951508,1.34454464168319,103.890944357466,103.890944357466,Hougang
564,HOUGANG AVENUE 3 PARK CONNECTOR,,NIL,HOUGANG AVENUE 3 PARK CONNECTOR,HOUGANG AVENUE 3 PARK CONNECTOR,NIL,34613.8525259905,37695.4141855668,1.35717772309233,103.892748376515,103.892748376515,Hougang
565,HOUGANG CAPEVIEW,476,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,476 UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 530476,530476,35834.0087358411,39934.8496807795,1.37743006696183,103.903712864065,103.903712864065,Hougang
566,HOUGANG CAPEVIEW,477,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,477 UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 530477,530477,35851.4784171991,40157.0205252972,1.37943929438789,103.903869900943,103.903869900943,Hougang
567,HOUGANG CAPEVIEW,477C,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,477C UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 533477,533477,35887.216733614,40144.1081429087,1.37932250991171,103.904191032446,103.904191032446,Hougang
568,HOUGANG CAPEVIEW,476B,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,476B UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 532476,532476,35889.5779995592,39923.615264602,1.37732845210704,103.904212191193,103.904212191193,Hougang
569,HOUGANG CAPEVIEW,477B,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,477B UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 532477,532477,35891.5128804185,40087.6644068714,1.37881205219672,103.904229621366,103.904229621366,Hougang
570,FORT CANNING ROAD,,FORT CANNING ROAD,NIL,FORT CANNING ROAD,NIL,29521.4410693855,31103.1723481045,1.29756051659164,103.846989319055,103.846989319055,Fort Canning
571,FORT CANNING LINK,,FORT CANNING LINK,NIL,FORT CANNING LINK,NIL,29618.0120030731,30968.8428536932,1.29634641170009,103.847856468105,103.847856468105,Fort Canning
572,FORT CANNING CENTRE,5,COX TERRACE,FORT CANNING CENTRE,5 COX TERRACE FORT CANNING CENTRE SINGAPORE 179620,179620,29497.0622884557,30843.9024503045,1.29521577410778,103.846770332398,103.846770332398,Fort Canning
573,YWCA FORT CANNING LODGE,6,FORT CANNING ROAD,YWCA FORT CANNING LODGE,6 FORT CANNING ROAD YWCA FORT CANNING LODGE SINGAPORE 179494,179494,29293.2616886152,31067.7300431803,1.29724000120007,103.844939104971,103.844939104971,Fort Canning
574,HOTEL FORT CANNING,11,CANNING WALK,HOTEL FORT CANNING,11 CANNING WALK HOTEL FORT CANNING SINGAPORE 178881,178881,29362.3170340862,30927.1245136801,1.29596841133495,103.845559591547,103.845559591547,Fort Canning
575,THE LEGENDS FORT CANNING PARK,11,CANNING WALK,THE LEGENDS FORT CANNING PARK,11 CANNING WALK THE LEGENDS FORT CANNING PARK SINGAPORE 178881,178881,29371.42297538,30967.4748838451,1.29633332548442,103.845641414159,103.845641414159,Fort Canning
576,FORT CANNING MRT STATION (DT20),170,RIVER VALLEY ROAD,FORT CANNING MRT STATION (DT20),170 RIVER VALLEY ROAD FORT CANNING MRT STATION (DT20) SINGAPORE 179038,179038,29225.6276065866,30541.6087720692,1.29248194822996,103.844331362465,103.844331362465,Fort Canning
577,FORT CANNING CENTRE,40,CANNING RISE,FORT CANNING CENTRE,40 CANNING RISE FORT CANNING CENTRE SINGAPORE 179870,179870,29497.0622884557,30843.9023897685,1.29521577356032,103.846770332398,103.846770332398,Fort Canning
578,FORT CANNING CENTRE,51,CANNING RISE,FORT CANNING CENTRE,51 CANNING RISE FORT CANNING CENTRE SINGAPORE 179872,179872,29497.0622884557,30843.9023897685,1.29521577356032,103.846770332398,103.846770332398,Fort Canning
579,FORT CANNING MRT STATION EXIT A,,NIL,FORT CANNING MRT STATION EXIT A,FORT CANNING MRT STATION EXIT A,NIL,29206.2745302096,30533.9423155449,1.29241261624443,103.844157466584,103.844157466584,Fort Canning
580,ANG MO KIO CENTRAL 1,,ANG MO KIO CENTRAL 1,NIL,ANG MO KIO CENTRAL 1,NIL,29531.8340876149,39073.4981103931,1.36964131729249,103.847083184714,103.847083184714,Ang Mo Kio
581,ANG MO KIO AVENUE 1,,ANG MO KIO AVENUE 1,NIL,ANG MO KIO AVENUE 1,NIL,29547.5604035875,38417.7016430337,1.36370657540919,103.847235832429,103.847235832429,Ang Mo Kio
582,ANG MO KIO INDUSTRIAL PARK 1,,ANG MO KIO INDUSTRIAL PARK 1,NIL,ANG MO KIO INDUSTRIAL PARK 1,NIL,30556.3183525124,37959.0061878233,1.35956226959181,103.856288833213,103.856288833213,Ang Mo Kio
583,ANG MO KIO AVENUE 10,,ANG MO KIO AVENUE 10,NIL,ANG MO KIO AVENUE 10,NIL,30589.6593549699,38755.5540215256,1.36677040270637,103.856589829581,103.856589829581,Ang Mo Kio
584,ANG MO KIO STREET 11,,ANG MO KIO STREET 11,NIL,ANG MO KIO STREET 11,NIL,28289.336546261,39217.5852421266,1.37094439509029,103.835918147346,103.835918147346,Ang Mo Kio
585,ANG MO KIO STREET 12,,ANG MO KIO STREET 12,NIL,ANG MO KIO STREET 12,NIL,29208.8294394755,39316.9052810335,1.37184239524262,103.844182616873,103.844182616873,Ang Mo Kio
586,ANG MO KIO AVENUE 12,,ANG MO KIO AVENUE 12,NIL,ANG MO KIO AVENUE 12,NIL,31674.1819982547,39559.0006856639,1.37403183945707,103.866333745046,103.866333745046,Ang Mo Kio
587,ANG MO KIO STREET 13,,ANG MO KIO STREET 13,NIL,ANG MO KIO STREET 13,NIL,28237.3537103523,39610.5654568507,1.3744970109771,103.835452308066,103.835452308066,Ang Mo Kio
588,ANG MO KIO AVENUE 2,,ANG MO KIO AVENUE 2,NIL,ANG MO KIO AVENUE 2,NIL,27976.1941737255,39428.8297771413,1.37285539502998,103.833104628058,103.833104628058,Ang Mo Kio
589,ANG MO KIO CENTRAL 2,,ANG MO KIO CENTRAL 2,NIL,ANG MO KIO CENTRAL 2,NIL,29432.5652710646,39578.9126603603,1.37421211077118,103.846191209044,103.846191209044,Ang Mo Kio
590,BRAS BASAH ROAD,,BRAS BASAH ROAD,NIL,BRAS BASAH ROAD,NIL,30054.5461306695,30941.6252019549,1.29609874343828,103.85178047489,103.85178047489,Bras Basah
591,OCBC BRAS BASAH COMPLEX,231,BAIN STREET,OCBC BRAS BASAH COMPLEX,231 BAIN STREET OCBC BRAS BASAH COMPLEX SINGAPORE 180231,180231,30257.2776893051,31020.0458919015,1.29680870763696,103.853601209503,103.853601209503,Bras Basah
592,BRAS BASAH COMPLEX,231,BAIN STREET,BRAS BASAH COMPLEX,231 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180231,180231,30259.3112740591,31020.7703560907,1.29681525928856,103.853619482206,103.853619482206,Bras Basah
593,UOB BRAS BASAH COMPLEX AUTOLOBBY,231,BAIN STREET,UOB BRAS BASAH COMPLEX AUTOLOBBY,231 BAIN STREET UOB BRAS BASAH COMPLEX AUTOLOBBY SINGAPORE 180231,180231,30257.2776893051,31020.0458919015,1.29680870763696,103.853601209503,103.853601209503,Bras Basah
594,BRAS BASAH POST OFFICE,231,BAIN STREET,BRAS BASAH POST OFFICE,231 BAIN STREET BRAS BASAH POST OFFICE SINGAPORE 180231,180231,30270.4851542683,31005.8686710075,1.29668049288701,103.853719883339,103.853719883339,Bras Basah
595,BRAS BASAH COMPLEX,232,BAIN STREET,BRAS BASAH COMPLEX,232 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180232,180232,30229.0458933879,31024.9555404671,1.29685311080014,103.853347534791,103.853347534791,Bras Basah
596,BRAS BASAH COMPLEX,233,BAIN STREET,BRAS BASAH COMPLEX,233 BAIN STREET BRAS BASAH COMPLEX SINGAPORE 180233,180233,30291.3301395625,31018.5153610352,1.29679486357103,103.853907185582,103.853907185582,Bras Basah
597,BRAS BASAH BUGIS,220,VICTORIA STREET,BRAS BASAH BUGIS,220 VICTORIA STREET BRAS BASAH BUGIS SINGAPORE 188022,188022,30551.0801992659,31448.9571444467,1.30068760710961,103.856241188732,103.856241188732,Bras Basah
598,OCBC BRAS BASAH MRT STATION,65,BRAS BASAH ROAD,OCBC BRAS BASAH MRT STATION,65 BRAS BASAH ROAD OCBC BRAS BASAH MRT STATION SINGAPORE 189561,189561,29958.7439605417,31013.8420146182,1.2967526221395,103.850918752694,103.850918752694,Bras Basah
599,DBS BRAS BASAH MRT STATION,65,BRAS BASAH ROAD,DBS BRAS BASAH MRT STATION,65 BRAS BASAH ROAD DBS BRAS BASAH MRT STATION SINGAPORE 189561,189561,29949.6059049172,31025.4215463456,1.29685734391919,103.850836643979,103.850836643979,Bras Basah
600,FARRER PARK ROAD,,FARRER PARK ROAD,NIL,FARRER PARK ROAD,NIL,29998.2286522894,32710.3185519527,1.31209495514939,103.85127364872,103.85127364872,Farrer Park
601,FARRER PARK STATION ROAD,,FARRER PARK STATION ROAD,NIL,FARRER PARK STATION ROAD,NIL,30319.9980273054,32710.2558724026,1.31209443929711,103.854164979058,103.854164979058,Farrer Park
602,FARRER PARK TENNIS CENTRE,1,RUTLAND ROAD,FARRER PARK TENNIS CENTRE,1 RUTLAND ROAD FARRER PARK TENNIS CENTRE SINGAPORE 218252,218252,29800.8951844685,32667.9159225933,1.31171149278624,103.849500507714,103.849500507714,Farrer Park
603,FARRER PARK HOSPITAL,1,FARRER PARK STATION ROAD,FARRER PARK HOSPITAL,1 FARRER PARK STATION ROAD FARRER PARK HOSPITAL SINGAPORE 217562,217562,30284.0821379134,32783.4910100121,1.31275668101216,103.853842188373,103.853842188373,Farrer Park
604,MOE KINDERGARTEN @ FARRER PARK,2,FARRER PARK ROAD,MOE KINDERGARTEN @ FARRER PARK,2 FARRER PARK ROAD MOE KINDERGARTEN @ FARRER PARK SINGAPORE 217567,217567,29917.0852870485,32693.1287898142,1.31193950204473,103.850544534433,103.850544534433,Farrer Park
605,FARRER PARK PRIMARY SCHOOL,2,FARRER PARK ROAD,FARRER PARK PRIMARY SCHOOL,2 FARRER PARK ROAD FARRER PARK PRIMARY SCHOOL SINGAPORE 217567,217567,29941.7768185176,32740.5849021059,1.31236867681371,103.850766402965,103.850766402965,Farrer Park
606,LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY),2,FARRER PARK ROAD,LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY),2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567,217567,29942.2804777659,32747.4519811794,1.31243078021903,103.850770929023,103.850770929023,Farrer Park
607,FARRER PARK TENNIS CENTRE,3,RUTLAND ROAD,FARRER PARK TENNIS CENTRE,3 RUTLAND ROAD FARRER PARK TENNIS CENTRE SINGAPORE 218254,218254,29800.8952147365,32667.9160133973,1.31171149360745,103.849500507986,103.849500507986,Farrer Park
608,FARRER PARK GARDENS,9,GLOUCESTER ROAD,FARRER PARK GARDENS,9 GLOUCESTER ROAD FARRER PARK GARDENS SINGAPORE 210009,210009,30045.6678285925,32875.2093872204,1.3135861663611,103.85169992386,103.85169992386,Farrer Park
609,FARRER PARK GARDENS,10,GLOUCESTER ROAD,FARRER PARK GARDENS,10 GLOUCESTER ROAD FARRER PARK GARDENS SINGAPORE 210010,210010,30102.4085238175,32911.7460519727,1.31391658721965,103.852209769739,103.852209769739,Farrer Park
610,BUKIT BATOK AVENUE 1,,BUKIT BATOK AVENUE 1,NIL,BUKIT BATOK AVENUE 1,NIL,18399.2207148881,36460.4328399625,1.34600823620384,103.747049734277,103.747049734277,Bukit Batok
611,BUKIT BATOK STREET 11,,BUKIT BATOK STREET 11,NIL,BUKIT BATOK STREET 11,NIL,18000.8718425827,36790.0864826849,1.34898932894479,103.743470324013,103.743470324013,Bukit Batok
612,BUKIT BATOK EAST AVENUE 2,,BUKIT BATOK EAST AVENUE 2,NIL,BUKIT BATOK EAST AVENUE 2,NIL,19471.585883878,37050.2718007129,1.35134266244518,103.756683680517,103.756683680517,Bukit Batok
613,BUKIT BATOK WEST AVENUE 2,,BUKIT BATOK WEST AVENUE 2,NIL,BUKIT BATOK WEST AVENUE 2,NIL,18423.8757692999,37745.6840859707,1.35763046579871,103.747270873757,103.747270873757,Bukit Batok
614,BUKIT BATOK STREET 21,,BUKIT BATOK STREET 21,NIL,BUKIT BATOK STREET 21,NIL,19101.3509077362,36517.2512959136,1.34652224188347,103.75335881118,103.75335881118,Bukit Batok
615,BUKIT BATOK STREET 22,,BUKIT BATOK STREET 22,NIL,BUKIT BATOK STREET 22,NIL,18701.4961261955,36258.0736231494,1.3441782217518,103.749765903619,103.749765903619,Bukit Batok
616,BUKIT BATOK STREET 23,,BUKIT BATOK STREET 23,NIL,BUKIT BATOK STREET 23,NIL,19386.9676877715,35848.4477777156,1.34047840568264,103.755917438096,103.755917438096,Bukit Batok
617,BUKIT BATOK STREET 24,,BUKIT BATOK STREET 24,NIL,BUKIT BATOK STREET 24,NIL,19425.5653648388,36077.9008574289,1.34254911648768,103.756272573457,103.756272573457,Bukit Batok
618,BUKIT BATOK STREET 25,,BUKIT BATOK STREET 25,NIL,BUKIT BATOK STREET 25,NIL,19944.3060999458,36180.1581392428,1.34347375118077,103.760933309337,103.760933309337,Bukit Batok
619,BUKIT BATOK EAST AVENUE 3,,BUKIT BATOK EAST AVENUE 3,NIL,BUKIT BATOK EAST AVENUE 3,NIL,19797.1131717346,35881.965094925,1.34077430115545,103.759612035213,103.759612035213,Bukit Batok
620,NIBONG ISLAND,,NIL,NIBONG ISLAND,NIBONG ISLAND,NIL,31287.4805083815,29555.3961995393,1.28356284045577,103.86285788037,103.86285788037,Nibong
621,NIBONG LRT STATION (PW5),41,PUNGGOL WAY,NIBONG LRT STATION (PW5),41 PUNGGOL WAY NIBONG LRT STATION (PW5) SINGAPORE 828862,828862,35458.481398589,43741.3183814995,1.41185447744238,103.900339452055,103.900339452055,Nibong
622,PIONEER CENTRE,1,SOON LEE STREET,PIONEER CENTRE,1 SOON LEE STREET PIONEER CENTRE SINGAPORE 627605,627605,12889.0206216238,34992.5308511518,1.33273077379383,103.697537984728,103.697537984728,Pioneer
623,PIONEER FLYOVER,,NIL,PIONEER FLYOVER,PIONEER FLYOVER,NIL,12844.6298691165,33817.4738462362,1.32210398223185,103.697139691178,103.697139691178,Pioneer
624,PIONEER HUB,15,PIONEER WALK,PIONEER HUB,15 PIONEER WALK PIONEER HUB SINGAPORE 627753,627753,12689.8064082842,33749.2490239684,1.32148690566654,103.695748558445,103.695748558445,Pioneer
625,PIONEER JUNCTION,3,SOON LEE STREET,PIONEER JUNCTION,3 SOON LEE STREET PIONEER JUNCTION SINGAPORE 627606,627606,12855.6343091521,35108.8908479232,1.33378307271645,103.697237932835,103.697237932835,Pioneer
626,PIONEER LOT,37B,BENOI ROAD,PIONEER LOT,37B BENOI ROAD PIONEER LOT SINGAPORE 627795,627795,10371.3217452727,32345.9429396521,1.30879470065462,103.674916622818,103.674916622818,Pioneer
627,PIONEER LOT,35B,BENOI ROAD,PIONEER LOT,35B BENOI ROAD PIONEER LOT SINGAPORE 627791,627791,10323.7482537413,32339.9352594391,1.30874034231614,103.674489157166,103.674489157166,Pioneer
628,PIONEER LOT,33C,BENOI ROAD,PIONEER LOT,33C BENOI ROAD PIONEER LOT SINGAPORE 627787,627787,10276.0250870297,32334.001372572,1.30868665117907,103.6740603466,103.6740603466,Pioneer
629,PIONEER LOT,35C,BENOI ROAD,PIONEER LOT,35C BENOI ROAD PIONEER LOT SINGAPORE 627792,627792,10333.7547280863,32341.1681954879,1.30875149824047,103.674579069104,103.674579069104,Pioneer
630,PIONEER LOT,37A,BENOI ROAD,PIONEER LOT,37A BENOI ROAD PIONEER LOT SINGAPORE 627794,627794,10361.4421240473,32344.6716238,1.30878319772251,103.67482785073,103.67482785073,Pioneer
631,PIONEER LOT,33,BENOI ROAD,PIONEER LOT,33 BENOI ROAD PIONEER LOT SINGAPORE 627784,627784,10246.2882761583,32330.2741125207,1.30865292619675,103.673793150224,103.673793150224,Pioneer
632,OLD YIO CHU KANG ROAD,,OLD YIO CHU KANG ROAD,NIL,OLD YIO CHU KANG ROAD,NIL,27894.9771702412,40331.1722104537,1.38101527385214,103.832374524436,103.832374524436,Yio Chu Kang
633,YIO CHU KANG DRIVE,,YIO CHU KANG DRIVE,NIL,YIO CHU KANG DRIVE,NIL,27986.5929677458,40368.3771640575,1.38135178018214,103.833198106548,103.833198106548,Yio Chu Kang
634,YIO CHU KANG ROAD,,YIO CHU KANG ROAD,NIL,YIO CHU KANG ROAD,NIL,29017.19386444,41143.7873549247,1.38829758239696,103.842374716753,103.842374716753,Yio Chu Kang
635,YIO CHU KANG CRESCENT,,YIO CHU KANG CRESCENT,NIL,YIO CHU KANG CRESCENT,NIL,28918.7580500974,41468.7997765817,1.3912982246704,103.841576637818,103.841576637818,Yio Chu Kang
636,YIO CHU KANG TERRACE,,YIO CHU KANG TERRACE,NIL,YIO CHU KANG TERRACE,NIL,32638.313597813,37860.4543548101,1.35867071079871,103.874996945631,103.874996945631,Yio Chu Kang
637,YIO CHU KANG LINK,,YIO CHU KANG LINK,NIL,YIO CHU KANG LINK,NIL,32522.3731725036,37670.4233762794,1.35695246939449,103.873955119178,103.873955119178,Yio Chu Kang
638,YIO CHU KANG GARDENS,,YIO CHU KANG GARDENS,NIL,YIO CHU KANG GARDENS,NIL,28475.0732013173,40325.2165932115,1.38096144756647,103.837587465502,103.837587465502,Yio Chu Kang
639,YMCA STUDENT CARE CENTRE @ YIO CHU KANG,1,HOUGANG STREET 51,YMCA STUDENT CARE CENTRE @ YIO CHU KANG,1 HOUGANG STREET 51 YMCA STUDENT CARE CENTRE @ YIO CHU KANG SINGAPORE 538720,538720,33814.7894090274,39978.2141064946,1.3778227088538,103.885568719387,103.885568719387,Yio Chu Kang
640,CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD.,1,TAMARIND ROAD,CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD.,1 TAMARIND ROAD CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD. SINGAPORE 806011,806011,31036.8836080264,41329.6800940279,1.39004530088896,103.860607344073,103.860607344073,Yio Chu Kang
641,YIO CHU KANG PRIMARY SCHOOL,1,HOUGANG STREET 51,YIO CHU KANG PRIMARY SCHOOL,1 HOUGANG STREET 51 YIO CHU KANG PRIMARY SCHOOL SINGAPORE 538720,538720,33823.1315680202,39990.3703038469,1.37793264345276,103.885643682171,103.885643682171,Yio Chu Kang
642,TECK WHYE AVENUE,,TECK WHYE AVENUE,NIL,TECK WHYE AVENUE,NIL,19138.153617421,40365.8229719253,1.38132515030788,103.753694685231,103.753694685231,Teck Whye
643,TECK WHYE CRESCENT,,TECK WHYE CRESCENT,NIL,TECK WHYE CRESCENT,NIL,19039.6900680464,40513.6651726773,1.38266332656938,103.752806496672,103.752806496672,Teck Whye
644,JALAN TECK WHYE,,JALAN TECK WHYE,NIL,JALAN TECK WHYE,NIL,19564.6358883154,40220.1335237192,1.38000925738013,103.757522067979,103.757522067979,Teck Whye
645,TECK WHYE LANE,,TECK WHYE LANE,NIL,TECK WHYE LANE,NIL,18998.0836716041,40183.5368568678,1.37967876455409,103.752429704009,103.752429704009,Teck Whye
646,TECK WHYE WALK,,TECK WHYE WALK,NIL,TECK WHYE WALK,NIL,19212.3874387663,40538.1013446535,1.38288538281838,103.754355292491,103.754355292491,Teck Whye
647,TECK WHYE HEIGHTS I,1,TECK WHYE AVENUE,TECK WHYE HEIGHTS I,1 TECK WHYE AVENUE TECK WHYE HEIGHTS I SINGAPORE 680001,680001,18918.0992086232,40499.791063603,1.38253882861956,103.751710905678,103.751710905678,Teck Whye
648,TECK WHYE HEIGHTS I,2,TECK WHYE AVENUE,TECK WHYE HEIGHTS I,2 TECK WHYE AVENUE TECK WHYE HEIGHTS I SINGAPORE 680002,680002,18931.8720795223,40432.856383875,1.38193350023798,103.75183468578,103.75183468578,Teck Whye
649,KOWABUNGA! EDUCATION CENTRE LLP @ TECK WHYE,2,TECK WHYE AVENUE,KOWABUNGA! EDUCATION CENTRE LLP @ TECK WHYE,2 TECK WHYE AVENUE KOWABUNGA! EDUCATION CENTRE LLP @ TECK WHYE SINGAPORE 680002,680002,18937.8252168279,40434.2853656542,1.38194642527068,103.751888178683,103.751888178683,Teck Whye
650,TECK WHYE HEIGHTS I,3,TECK WHYE AVENUE,TECK WHYE HEIGHTS I,3 TECK WHYE AVENUE TECK WHYE HEIGHTS I SINGAPORE 680003,680003,19009.0286811031,40492.9034023006,1.38247656726294,103.752527976573,103.752527976573,Teck Whye
651,TECK WHYE HEIGHTS I,4,TECK WHYE AVENUE,TECK WHYE HEIGHTS I,4 TECK WHYE AVENUE TECK WHYE HEIGHTS I SINGAPORE 680004,680004,19040.047492425,40433.4934341293,1.38193929484651,103.752806721707,103.752806721707,Teck Whye
652,BRIGHT HILL ROAD,,BRIGHT HILL ROAD,NIL,BRIGHT HILL ROAD,NIL,28239.8397892878,38220.1896572917,1.36192441868888,103.835473741531,103.835473741531,Bright Hill
653,BRIGHT HILL DRIVE,,BRIGHT HILL DRIVE,NIL,BRIGHT HILL DRIVE,NIL,27921.4673817838,37747.242558523,1.35764706185231,103.832612869346,103.832612869346,Bright Hill
654,BRIGHT HILL CRESCENT,,BRIGHT HILL CRESCENT,NIL,BRIGHT HILL CRESCENT,NIL,28004.651231875,37624.2395003807,1.35653332556581,103.833360915107,103.833360915107,Bright Hill
655,BRIGHT HILL EVERGREEN HOME,1,TEBING LANE,BRIGHT HILL EVERGREEN HOME,1 TEBING LANE BRIGHT HILL EVERGREEN HOME SINGAPORE 828838,828838,37111.5424490254,41600.3405511416,1.39249178523229,103.915192946223,103.915192946223,Bright Hill
656,BRIGHT HILL MRT STATION EXIT 1,,NIL,BRIGHT HILL MRT STATION EXIT 1,BRIGHT HILL MRT STATION EXIT 1,NIL,28064.6170043387,38432.7617615014,1.36384676605097,103.833899206658,103.833899206658,Bright Hill
657,BRIGHT HILL EVERGREEN HOME,100,PUNGGOL FIELD,BRIGHT HILL EVERGREEN HOME,100 PUNGGOL FIELD BRIGHT HILL EVERGREEN HOME SINGAPORE 828811,828811,37124.9287977722,41552.8736029118,1.39206250742171,103.915313218173,103.915313218173,Bright Hill
658,BRIGHT HILL MRT STATION (TE7),100,SIN MING AVENUE,BRIGHT HILL MRT STATION (TE7),100 SIN MING AVENUE BRIGHT HILL MRT STATION (TE7) SINGAPORE 575737,575737,27952.7070973367,38370.443887597,1.36328318545185,103.832893619992,103.832893619992,Bright Hill
659,BRIGHT HILL MRT STATION EXIT 2,,NIL,BRIGHT HILL MRT STATION EXIT 2,BRIGHT HILL MRT STATION EXIT 2,NIL,28021.6259644693,38355.0795866512,1.36314423622709,103.833512902819,103.833512902819,Bright Hill
660,BRIGHT HILL MRT STATION EXIT 3,,NIL,BRIGHT HILL MRT STATION EXIT 3,BRIGHT HILL MRT STATION EXIT 3,NIL,27890.2200556714,38264.9602972902,1.36232922930733,103.832332131869,103.832332131869,Bright Hill
661,BRIGHT HILL COLUMBARIUM/CREMATORIUM,88,BRIGHT HILL DRIVE,BRIGHT HILL COLUMBARIUM/CREMATORIUM,88 BRIGHT HILL DRIVE BRIGHT HILL COLUMBARIUM/CREMATORIUM SINGAPORE 574117,574117,28295.222688416,37958.5615540296,1.35955826705027,103.835971351197,103.835971351197,Bright Hill
662,LENTOR FLYOVER,,NIL,LENTOR FLYOVER,LENTOR FLYOVER,NIL,28051.349154748,41753.1116308011,1.39387482221826,103.833779991585,103.833779991585,Lentor
663,LENTOR GREEN PLAYGROUND,,NIL,LENTOR GREEN PLAYGROUND,LENTOR GREEN PLAYGROUND,NIL,28414.2216296159,40799.1419371236,1.38524745955842,103.837040675433,103.837040675433,Lentor
664,LENTOR GROVE PLAYGROUND,,NIL,LENTOR GROVE PLAYGROUND,LENTOR GROVE PLAYGROUND,NIL,28558.3618239872,40924.8845850956,1.38638462860773,103.838335887207,103.838335887207,Lentor
665,LENTOR HILLS RESIDENCES,39,LENTOR HILLS ROAD,LENTOR HILLS RESIDENCES,39 LENTOR HILLS ROAD LENTOR HILLS RESIDENCES SINGAPORE 788885,788885,28144.0538444733,40688.5671811514,1.38424746365119,103.834613011649,103.834613011649,Lentor
666,LENTOR HILLS RESIDENCES,41,LENTOR HILLS ROAD,LENTOR HILLS RESIDENCES,41 LENTOR HILLS ROAD LENTOR HILLS RESIDENCES SINGAPORE 788886,788886,28104.8159437813,40646.358326517,1.38386574205468,103.834260429236,103.834260429236,Lentor
667,LENTOR HILLS RESIDENCES,35,LENTOR HILLS ROAD,LENTOR HILLS RESIDENCES,35 LENTOR HILLS ROAD LENTOR HILLS RESIDENCES SINGAPORE 788883,788883,28085.2761139451,40688.6052280068,1.38424780796093,103.83408484921,103.83408484921,Lentor
668,LENTOR HILLS RESIDENCES,37,LENTOR HILLS ROAD,LENTOR HILLS RESIDENCES,37 LENTOR HILLS ROAD LENTOR HILLS RESIDENCES SINGAPORE 788884,788884,28113.5767089883,40688.0916408598,1.38424316316795,103.834339151495,103.834339151495,Lentor
669,LENTOR HILLS RESIDENCES,,NIL,LENTOR HILLS RESIDENCES,LENTOR HILLS RESIDENCES,NIL,28107.3104493916,40648.4368894957,1.38388453982481,103.834282844263,103.834282844263,Lentor
670,LENTOR HILLS RESIDENCES,31,LENTOR HILLS ROAD,LENTOR HILLS RESIDENCES,31 LENTOR HILLS ROAD LENTOR HILLS RESIDENCES SINGAPORE 788881,788881,28101.7206186941,40598.6331015825,1.38343413222544,103.834232615237,103.834232615237,Lentor
671,LENTOR HILLS RESIDENCES,33,LENTOR HILLS ROAD,LENTOR HILLS RESIDENCES,33 LENTOR HILLS ROAD LENTOR HILLS RESIDENCES SINGAPORE 788882,788882,28076.819572242,40622.6480830815,1.38365131519134,103.834008860607,103.834008860607,Lentor
672,BENCOOLEN HOUSE,27,BENCOOLEN STREET,BENCOOLEN HOUSE,27 BENCOOLEN STREET BENCOOLEN HOUSE SINGAPORE 189620,189620,29839.0882040951,31245.2703522239,1.29884558580411,103.849843606852,103.849843606852,Bencoolen
673,BENCOOLEN MRT STATION (DT21),31,BENCOOLEN STREET,BENCOOLEN MRT STATION (DT21),31 BENCOOLEN STREET BENCOOLEN MRT STATION (DT21) SINGAPORE 189658,189658,29895.8639496444,31253.3258734122,1.29891843369422,103.850353762717,103.850353762717,Bencoolen
674,BENCOOLEN MRT STATION EXIT A,,NIL,BENCOOLEN MRT STATION EXIT A,BENCOOLEN MRT STATION EXIT A,NIL,29949.7904790826,31284.6152502391,1.29920140046322,103.850838318577,103.850838318577,Bencoolen
675,BENCOOLEN MRT STATION EXIT B,,NIL,BENCOOLEN MRT STATION EXIT B,BENCOOLEN MRT STATION EXIT B,NIL,29810.2654257957,31164.525117958,1.29811535603546,103.84958461668,103.84958461668,Bencoolen
